id,date,user,pc,to,cc,bcc,from,size,attachments,content
E400304,08/17/2026 21:23:00,BBS0039,PC-9436,team_leads@dta.com,,,brandon.starks@dta.com,75646,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400305,08/17/2026 20:43:00,EMP102,PC-3012,team_leads@dta.com,,,alice.smith@dta.com,55449,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400306,08/17/2026 21:42:00,EMP103,PC-4105,team_leads@dta.com,,,bob.jones@dta.com,24873,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400307,08/17/2026 19:02:00,EMP104,PC-1102,team_leads@dta.com,,,carol.davis@dta.com,65368,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400308,08/17/2026 20:07:00,EMP105,PC-5001,team_leads@dta.com,,,david.wilson@dta.com,80719,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400309,08/17/2026 21:11:00,EMP106,PC-1088,team_leads@dta.com,,,elena.rostova@dta.com,38097,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400310,08/17/2026 21:28:00,EMP107,PC-6110,team_leads@dta.com,,,frank.miller@dta.com,70471,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400311,08/17/2026 18:42:00,EMP108,PC-1044,team_leads@dta.com,,,grace.hopper@dta.com,33352,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400312,08/17/2026 18:19:00,EMP109,PC-7020,team_leads@dta.com,,,henry.ford@dta.com,13166,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400313,08/17/2026 22:10:00,EMP110,PC-8005,team_leads@dta.com,,,isabella.cruz@dta.com,48094,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400314,08/17/2026 21:05:00,EMP111,PC-3099,team_leads@dta.com,,,jack.ryan@dta.com,25410,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400315,08/17/2026 18:48:00,EMP112,PC-2490,team_leads@dta.com,,,karen.page@dta.com,56077,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400316,08/17/2026 22:55:00,EMP113,PC-7045,team_leads@dta.com,,,liam.neeson@dta.com,43496,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400317,08/17/2026 20:21:00,EMP114,PC-1250,team_leads@dta.com,,,mia.wong@dta.com,62891,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400318,08/17/2026 20:46:00,EMP115,PC-6125,team_leads@dta.com,,,noah.centineo@dta.com,51347,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400319,08/17/2026 21:36:00,EMP116,PC-1300,team_leads@dta.com,,,olivia.wilde@dta.com,55992,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400320,08/17/2026 20:43:00,EMP117,PC-9910,team_leads@dta.com,,,peter.parker@dta.com,50541,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400321,08/17/2026 22:54:00,EMP118,PC-5022,team_leads@dta.com,,,quinn.fabray@dta.com,37499,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400322,08/17/2026 19:19:00,EMP119,PC-3150,team_leads@dta.com,,,robert.langdon@dta.com,53469,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400323,08/17/2026 18:58:00,EMP120,PC-4120,team_leads@dta.com,,,sophia.turner@dta.com,34099,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400324,08/17/2026 20:20:00,EMP121,PC-8050,team_leads@dta.com,,,thomas.shelby@dta.com,74573,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400325,08/17/2026 19:57:00,EMP122,PC-6150,team_leads@dta.com,,,uma.thurman@dta.com,57134,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400326,08/17/2026 21:04:00,EMP123,PC-4190,team_leads@dta.com,,,victor.vance@dta.com,80195,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400327,08/17/2026 20:24:00,EMP124,PC-9001,team_leads@dta.com,,,wendy.darling@dta.com,29197,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400328,08/17/2026 20:40:00,EMP125,PC-9402,team_leads@dta.com,,,xavier.woods@dta.com,18368,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400329,08/17/2026 20:43:00,EMP126,PC-9945,team_leads@dta.com,,,yara.greyjoy@dta.com,32070,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400330,08/17/2026 21:43:00,EMP127,PC-1070,team_leads@dta.com,,,zachary.levi@dta.com,29978,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400331,08/18/2026 22:38:00,EMP101,PC-1001,team_leads@dta.com,,,norman.empson@dta.com,80569,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400332,08/18/2026 19:22:00,AAF0535,PC-2408,team_leads@dta.com,,,althea.fleming@dta.com,12358,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400333,08/18/2026 19:01:00,AAM0658,PC-9923,team_leads@dta.com,,,anthony.miller@dta.com,25276,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400334,08/18/2026 21:13:00,BBS0039,PC-9436,team_leads@dta.com,,,brandon.starks@dta.com,52987,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400335,08/18/2026 20:38:00,EMP102,PC-3012,team_leads@dta.com,,,alice.smith@dta.com,69372,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400336,08/18/2026 22:29:00,EMP103,PC-4105,team_leads@dta.com,,,bob.jones@dta.com,67278,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400337,08/18/2026 20:43:00,EMP104,PC-1102,team_leads@dta.com,,,carol.davis@dta.com,61774,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400338,08/18/2026 22:26:00,EMP105,PC-5001,team_leads@dta.com,,,david.wilson@dta.com,53187,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400339,08/18/2026 21:41:00,EMP106,PC-1088,team_leads@dta.com,,,elena.rostova@dta.com,24483,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400340,08/18/2026 20:20:00,EMP107,PC-6110,team_leads@dta.com,,,frank.miller@dta.com,19152,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400341,08/18/2026 20:03:00,EMP108,PC-1044,team_leads@dta.com,,,grace.hopper@dta.com,43574,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400342,08/18/2026 21:11:00,EMP109,PC-7020,team_leads@dta.com,,,henry.ford@dta.com,23536,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400343,08/18/2026 21:13:00,EMP110,PC-8005,team_leads@dta.com,,,isabella.cruz@dta.com,16696,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400344,08/18/2026 19:38:00,EMP111,PC-3099,team_leads@dta.com,,,jack.ryan@dta.com,19113,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400345,08/18/2026 21:43:00,EMP112,PC-2490,team_leads@dta.com,,,karen.page@dta.com,41064,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400346,08/18/2026 21:51:00,EMP113,PC-7045,team_leads@dta.com,,,liam.neeson@dta.com,65636,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400347,08/18/2026 21:19:00,EMP114,PC-1250,team_leads@dta.com,,,mia.wong@dta.com,56293,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400348,08/18/2026 18:27:00,EMP115,PC-6125,team_leads@dta.com,,,noah.centineo@dta.com,81515,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400349,08/18/2026 19:01:00,EMP116,PC-1300,team_leads@dta.com,,,olivia.wilde@dta.com,62778,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400350,08/18/2026 21:27:00,EMP117,PC-9910,team_leads@dta.com,,,peter.parker@dta.com,29481,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400351,08/18/2026 19:17:00,EMP118,PC-5022,team_leads@dta.com,,,quinn.fabray@dta.com,39487,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400352,08/18/2026 22:57:00,EMP119,PC-3150,team_leads@dta.com,,,robert.langdon@dta.com,58168,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400353,08/18/2026 19:43:00,EMP120,PC-4120,team_leads@dta.com,,,sophia.turner@dta.com,61921,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400354,08/18/2026 18:40:00,EMP121,PC-8050,team_leads@dta.com,,,thomas.shelby@dta.com,20130,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400355,08/18/2026 20:52:00,EMP122,PC-6150,team_leads@dta.com,,,uma.thurman@dta.com,43142,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400356,08/18/2026 19:57:00,EMP123,PC-4190,team_leads@dta.com,,,victor.vance@dta.com,13699,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400357,08/18/2026 22:21:00,EMP124,PC-9001,team_leads@dta.com,,,wendy.darling@dta.com,37751,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400358,08/18/2026 19:54:00,EMP125,PC-9402,team_leads@dta.com,,,xavier.woods@dta.com,17326,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400359,08/18/2026 19:27:00,EMP126,PC-9945,team_leads@dta.com,,,yara.greyjoy@dta.com,32146,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400360,08/18/2026 20:34:00,EMP127,PC-1070,team_leads@dta.com,,,zachary.levi@dta.com,36100,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400361,08/19/2026 19:56:00,EMP101,PC-1001,team_leads@dta.com,,,norman.empson@dta.com,59290,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400362,08/19/2026 23:04:00,AAF0535,PC-2408,team_leads@dta.com,,,althea.fleming@dta.com,43958,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400363,08/19/2026 22:36:00,AAM0658,PC-9923,team_leads@dta.com,,,anthony.miller@dta.com,79746,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400364,08/19/2026 20:14:00,BBS0039,PC-9436,team_leads@dta.com,,,brandon.starks@dta.com,82513,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400365,08/19/2026 19:32:00,EMP102,PC-3012,team_leads@dta.com,,,alice.smith@dta.com,82484,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400366,08/19/2026 19:50:00,EMP103,PC-4105,team_leads@dta.com,,,bob.jones@dta.com,23471,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400367,08/19/2026 20:44:00,EMP104,PC-1102,team_leads@dta.com,,,carol.davis@dta.com,65011,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400368,08/19/2026 22:33:00,EMP105,PC-5001,team_leads@dta.com,,,david.wilson@dta.com,17965,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400369,08/19/2026 21:52:00,EMP106,PC-1088,team_leads@dta.com,,,elena.rostova@dta.com,16039,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400370,08/19/2026 20:26:00,EMP107,PC-6110,team_leads@dta.com,,,frank.miller@dta.com,60906,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400371,08/19/2026 19:53:00,EMP108,PC-1044,team_leads@dta.com,,,grace.hopper@dta.com,39532,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400372,08/19/2026 22:04:00,EMP109,PC-7020,team_leads@dta.com,,,henry.ford@dta.com,19128,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400373,08/19/2026 22:46:00,EMP110,PC-8005,team_leads@dta.com,,,isabella.cruz@dta.com,75857,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400374,08/19/2026 20:46:00,EMP111,PC-3099,team_leads@dta.com,,,jack.ryan@dta.com,52065,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400375,08/19/2026 19:46:00,EMP112,PC-2490,team_leads@dta.com,,,karen.page@dta.com,59118,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400376,08/19/2026 19:27:00,EMP113,PC-7045,team_leads@dta.com,,,liam.neeson@dta.com,22744,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400377,08/19/2026 22:36:00,EMP114,PC-1250,team_leads@dta.com,,,mia.wong@dta.com,65101,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400378,08/19/2026 21:50:00,EMP115,PC-6125,team_leads@dta.com,,,noah.centineo@dta.com,50141,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400379,08/19/2026 19:04:00,EMP116,PC-1300,team_leads@dta.com,,,olivia.wilde@dta.com,70487,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400380,08/19/2026 18:27:00,EMP117,PC-9910,team_leads@dta.com,,,peter.parker@dta.com,46649,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400381,08/19/2026 19:40:00,EMP118,PC-5022,team_leads@dta.com,,,quinn.fabray@dta.com,80337,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400382,08/19/2026 20:20:00,EMP119,PC-3150,team_leads@dta.com,,,robert.langdon@dta.com,61326,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400383,08/19/2026 19:15:00,EMP120,PC-4120,team_leads@dta.com,,,sophia.turner@dta.com,42145,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400384,08/19/2026 20:18:00,EMP121,PC-8050,team_leads@dta.com,,,thomas.shelby@dta.com,55283,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400385,08/19/2026 18:41:00,EMP122,PC-6150,team_leads@dta.com,,,uma.thurman@dta.com,28762,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400386,08/19/2026 20:32:00,EMP123,PC-4190,team_leads@dta.com,,,victor.vance@dta.com,14440,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400387,08/19/2026 22:28:00,EMP124,PC-9001,team_leads@dta.com,,,wendy.darling@dta.com,35839,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400388,08/19/2026 19:14:00,EMP125,PC-9402,team_leads@dta.com,,,xavier.woods@dta.com,38522,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400389,08/19/2026 21:17:00,EMP126,PC-9945,team_leads@dta.com,,,yara.greyjoy@dta.com,27403,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400390,08/19/2026 20:43:00,EMP127,PC-1070,team_leads@dta.com,,,zachary.levi@dta.com,67139,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400391,08/20/2026 20:50:00,EMP101,PC-1001,team_leads@dta.com,,,norman.empson@dta.com,29548,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400392,08/20/2026 20:18:00,AAF0535,PC-2408,team_leads@dta.com,,,althea.fleming@dta.com,12716,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400393,08/20/2026 20:20:00,AAM0658,PC-9923,team_leads@dta.com,,,anthony.miller@dta.com,59483,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400394,08/20/2026 21:22:00,BBS0039,PC-9436,team_leads@dta.com,,,brandon.starks@dta.com,38698,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400395,08/20/2026 22:53:00,EMP102,PC-3012,team_leads@dta.com,,,alice.smith@dta.com,64183,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400396,08/20/2026 21:19:00,EMP103,PC-4105,team_leads@dta.com,,,bob.jones@dta.com,18822,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400397,08/20/2026 18:40:00,EMP104,PC-1102,team_leads@dta.com,,,carol.davis@dta.com,46483,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400398,08/20/2026 21:41:00,EMP105,PC-5001,team_leads@dta.com,,,david.wilson@dta.com,34973,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400399,08/20/2026 21:38:00,EMP106,PC-1088,team_leads@dta.com,,,elena.rostova@dta.com,79608,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400400,08/20/2026 21:30:00,EMP107,PC-6110,team_leads@dta.com,,,frank.miller@dta.com,63792,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400401,08/20/2026 21:06:00,EMP108,PC-1044,team_leads@dta.com,,,grace.hopper@dta.com,57544,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400402,08/20/2026 20:58:00,EMP109,PC-7020,team_leads@dta.com,,,henry.ford@dta.com,78353,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400403,08/20/2026 20:59:00,EMP110,PC-8005,team_leads@dta.com,,,isabella.cruz@dta.com,75390,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400404,08/20/2026 19:58:00,EMP111,PC-3099,team_leads@dta.com,,,jack.ryan@dta.com,40885,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400405,08/20/2026 20:02:00,EMP112,PC-2490,team_leads@dta.com,,,karen.page@dta.com,56825,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400406,08/20/2026 19:21:00,EMP113,PC-7045,team_leads@dta.com,,,liam.neeson@dta.com,36925,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400407,08/20/2026 19:42:00,EMP114,PC-1250,team_leads@dta.com,,,mia.wong@dta.com,22287,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400408,08/20/2026 22:54:00,EMP115,PC-6125,team_leads@dta.com,,,noah.centineo@dta.com,78995,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400409,08/20/2026 23:05:00,EMP116,PC-1300,team_leads@dta.com,,,olivia.wilde@dta.com,34911,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400410,08/20/2026 20:30:00,EMP117,PC-9910,team_leads@dta.com,,,peter.parker@dta.com,59395,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400411,08/20/2026 20:59:00,EMP118,PC-5022,team_leads@dta.com,,,quinn.fabray@dta.com,39594,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400412,08/20/2026 22:39:00,EMP119,PC-3150,team_leads@dta.com,,,robert.langdon@dta.com,41958,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400413,08/20/2026 20:18:00,EMP120,PC-4120,team_leads@dta.com,,,sophia.turner@dta.com,13276,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400414,08/20/2026 19:42:00,EMP121,PC-8050,team_leads@dta.com,,,thomas.shelby@dta.com,44895,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400415,08/20/2026 19:57:00,EMP122,PC-6150,team_leads@dta.com,,,uma.thurman@dta.com,59226,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400416,08/20/2026 20:06:00,EMP123,PC-4190,team_leads@dta.com,,,victor.vance@dta.com,49304,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400417,08/20/2026 23:02:00,EMP124,PC-9001,team_leads@dta.com,,,wendy.darling@dta.com,33964,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400418,08/20/2026 22:27:00,EMP125,PC-9402,team_leads@dta.com,,,xavier.woods@dta.com,47058,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400419,08/20/2026 22:55:00,EMP126,PC-9945,team_leads@dta.com,,,yara.greyjoy@dta.com,15027,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400420,08/20/2026 18:39:00,EMP127,PC-1070,team_leads@dta.com,,,zachary.levi@dta.com,20361,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400421,08/21/2026 20:14:00,EMP101,PC-1001,team_leads@dta.com,,,norman.empson@dta.com,23050,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400422,08/21/2026 21:33:00,AAF0535,PC-2408,team_leads@dta.com,,,althea.fleming@dta.com,34361,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400423,08/21/2026 21:00:00,AAM0658,PC-9923,team_leads@dta.com,,,anthony.miller@dta.com,82685,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400424,08/21/2026 19:56:00,BBS0039,PC-9436,team_leads@dta.com,,,brandon.starks@dta.com,57504,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400425,08/21/2026 20:51:00,EMP102,PC-3012,team_leads@dta.com,,,alice.smith@dta.com,13383,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400426,08/21/2026 21:46:00,EMP103,PC-4105,team_leads@dta.com,,,bob.jones@dta.com,74530,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400427,08/21/2026 22:45:00,EMP104,PC-1102,team_leads@dta.com,,,carol.davis@dta.com,69292,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400428,08/21/2026 21:27:00,EMP105,PC-5001,team_leads@dta.com,,,david.wilson@dta.com,47633,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400429,08/21/2026 22:19:00,EMP106,PC-1088,team_leads@dta.com,,,elena.rostova@dta.com,71345,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400430,08/21/2026 20:10:00,EMP107,PC-6110,team_leads@dta.com,,,frank.miller@dta.com,48977,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400431,08/21/2026 20:35:00,EMP108,PC-1044,team_leads@dta.com,,,grace.hopper@dta.com,67082,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400432,08/21/2026 22:49:00,EMP109,PC-7020,team_leads@dta.com,,,henry.ford@dta.com,63435,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400433,08/21/2026 20:12:00,EMP110,PC-8005,team_leads@dta.com,,,isabella.cruz@dta.com,70059,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400434,08/21/2026 22:01:00,EMP111,PC-3099,team_leads@dta.com,,,jack.ryan@dta.com,54344,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400435,08/21/2026 21:23:00,EMP112,PC-2490,team_leads@dta.com,,,karen.page@dta.com,51166,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400436,08/21/2026 19:46:00,EMP113,PC-7045,team_leads@dta.com,,,liam.neeson@dta.com,13974,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400437,08/21/2026 21:13:00,EMP114,PC-1250,team_leads@dta.com,,,mia.wong@dta.com,32315,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400438,08/21/2026 19:20:00,EMP115,PC-6125,team_leads@dta.com,,,noah.centineo@dta.com,58598,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400439,08/21/2026 22:10:00,EMP116,PC-1300,team_leads@dta.com,,,olivia.wilde@dta.com,69503,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400440,08/21/2026 19:16:00,EMP117,PC-9910,team_leads@dta.com,,,peter.parker@dta.com,83137,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400441,08/21/2026 22:54:00,EMP118,PC-5022,team_leads@dta.com,,,quinn.fabray@dta.com,84682,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400442,08/21/2026 18:04:00,EMP119,PC-3150,team_leads@dta.com,,,robert.langdon@dta.com,78316,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400443,08/21/2026 21:59:00,EMP120,PC-4120,team_leads@dta.com,,,sophia.turner@dta.com,82642,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400444,08/21/2026 19:36:00,EMP121,PC-8050,team_leads@dta.com,,,thomas.shelby@dta.com,80576,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400445,08/21/2026 18:27:00,EMP122,PC-6150,team_leads@dta.com,,,uma.thurman@dta.com,16170,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400446,08/21/2026 23:40:00,EMP123,PC-4190,team_leads@dta.com,,,victor.vance@dta.com,39359,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400447,08/21/2026 21:20:00,EMP124,PC-9001,team_leads@dta.com,,,wendy.darling@dta.com,17328,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400448,08/21/2026 19:57:00,EMP125,PC-9402,team_leads@dta.com,,,xavier.woods@dta.com,36832,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400449,08/21/2026 21:44:00,EMP126,PC-9945,team_leads@dta.com,,,yara.greyjoy@dta.com,25829,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400450,08/21/2026 21:59:00,EMP127,PC-1070,team_leads@dta.com,,,zachary.levi@dta.com,70066,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400451,08/24/2026 19:15:00,EMP101,PC-1001,team_leads@dta.com,,,norman.empson@dta.com,63495,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400452,08/24/2026 22:04:00,AAF0535,PC-2408,team_leads@dta.com,,,althea.fleming@dta.com,18463,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400453,08/24/2026 20:06:00,AAM0658,PC-9923,team_leads@dta.com,,,anthony.miller@dta.com,75944,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400454,08/24/2026 19:59:00,BBS0039,PC-9436,team_leads@dta.com,,,brandon.starks@dta.com,46898,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400455,08/24/2026 21:52:00,EMP102,PC-3012,team_leads@dta.com,,,alice.smith@dta.com,15172,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
